id,name,category,theme,address,address_detail,lat,lng,tags/0,tags/1,tags/2,tags/3,description,main_menu,opening_hours,closed,phone,theme_category,tags/4
KCLANPO23N000003524,별도봉공원,관광지,유명관광지,제주특별자치도 제주시 화북일동  4502,사라봉동길 74-17,33.51838918,126.549414,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003525,별방진성,관광지,성/성터,제주특별자치도 제주시 구좌읍 하도리 3354,정보없음,33.52646034,126.8840081,성터,성,제주,동부지역,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
KCLANPO23N000003528,보목자리돔축제,관광지,지역축제,제주특별자치도 서귀포시 보목동  552,정보없음,33.24008538,126.6080854,제주,지역축제,,,정보없음,정보없음,정보없음,정보없음,정보없음,지역문화/이벤트,
KCLANPO23N000003531,봉개관광승마장,관광지,유명관광지,제주특별자치도 제주시 봉개동  275-86,정보없음,33.46272859,126.6113705,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003534,생각하는정원,관광지,유명관광지,제주특별자치도 제주시 한경면 저지리 1534,녹차분재로 675,33.32557563,126.2550285,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003535,불사리탑사,관광지,일반관광지,제주특별자치도 제주시 조천읍 조천리 134411,일주동로 884,33.53194572,126.6362106,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003537,형제해안도로,관광지,일반관광지,제주특별자치도 서귀포시 안덕면 사계리 2294-35,정보없음,33.22676683,126.3009557,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003538,사라봉공원,관광지,유명관광지,제주특별자치도 제주시 건입동  387-1,사라봉동길 74,33.51754104,126.5453362,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003540,산굼부리,관광지,유명관광지,제주특별자치도 제주시 조천읍 교래리 342-2,비자림로 768,33.43294721,126.6930254,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003541,신화레져버기카,관광지,유명관광지,제주특별자치도 서귀포시 안덕면 동광리 1348,동광로 21,33.2997815,126.3332223,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003542,산지천산책로,관광지,일반관광지,제주특별자치도 제주시 건입동  1430,정보없음,33.51534348,126.5292459,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003551,섭지코지,관광지,유명관광지,제주특별자치도 서귀포시 성산읍 고성리 127-2,섭지코지로 107,33.4302398,126.9280752,동부지역,제주,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003552,성산일출봉,관광지,유명관광지,제주특별자치도 서귀포시 성산읍 성산리 1,정보없음,33.45840755,126.9424991,동부지역,제주,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003555,세화해안도로,관광지,일반관광지,제주특별자치도 제주시 구좌읍 하도리 3200-23,정보없음,33.52500973,126.8630529,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003558,송당중산간도로,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 수산리 4764,중산간동로 3283-16,33.45534944,126.8316051,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003559,송악형제해안도로,관광지,일반관광지,제주특별자치도 서귀포시 대정읍 상모리 626-2,정보없음,33.21745071,126.2933494,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003560,송악해안도로,관광지,일반관광지,제주특별자치도 서귀포시 대정읍 상모리 130-1,정보없음,33.20859858,126.2914075,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003563,수산중산간도로,관광지,일반관광지,제주특별자치도 서귀포시 성산읍 수산리 1492-3,정보없음,33.44958304,126.8729623,동부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003564,수월봉,관광지,유명관광지,제주특별자치도 제주시 한경면 고산리 3761,정보없음,33.29457638,126.1629597,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003567,쉬리의언덕,관광지,유명관광지,제주특별자치도 서귀포시 색달동  3039-41,정보없음,33.24555159,126.4072914,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003568,신산해안도로,관광지,유명관광지,제주특별자치도 서귀포시 성산읍 신산리 1130-7,정보없음,33.37645849,126.876999,동부지역,제주,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003569,신양신산해안도로,관광지,유명관광지,제주특별자치도 서귀포시 성산읍 온평리 24139,정보없음,33.41797763,126.9109698,동부지역,제주,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003570,신양해안도로,관광지,유명관광지,제주특별자치도 서귀포시 성산읍 고성리 602-4,정보없음,33.4323132,126.9152101,동부지역,제주,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003571,신창용수해안도로,관광지,유명관광지,제주특별자치도 제주시 한경면 신창리 1442-1,한경해안로 438,33.34193988,126.1674676,제주,바다 전망,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003572,신창풍차해안도로,관광지,유명관광지,제주특별자치도 제주시 한경면 신창리 542-9,한경해안로 565,33.34605593,126.1799646,제주,바다 전망,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003578,애월해안도로,관광지,유명관광지,제주특별자치도 제주시 애월읍 애월리 397-3,정보없음,33.46601948,126.3271673,제주,서부지역,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003579,야구인의마을,관광지,유명관광지,제주특별자치도 서귀포시 색달동  640,색달중앙로252번길 49,33.28134768,126.4153701,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003586,어승생악,관광지,일반관광지,제주특별자치도 제주시 해안동  산220-12,정보없음,33.39632448,126.4892747,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003594,옹포해안도로,관광지,일반관광지,제주특별자치도 제주시 한림읍 동명리 ,정보없음,33.40994778,126.2559436,일반관광지,제주,서부지역,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003595,외돌개,관광지,유명관광지,제주특별자치도 서귀포시 호근동  336,정보없음,33.23977448,126.5439329,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003598,용두암공원용두암,관광지,유명관광지,제주특별자치도 제주시 용담이동  488-5,서해안로 687-1,33.51600348,126.5120296,제주,바다 전망,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003599,용두암해안도로,관광지,유명관광지,제주특별자치도 제주시 용담삼동  1134-3,정보없음,33.52024001,126.4963016,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003600,용머리촬영지,관광지,유명관광지,제주특별자치도 서귀포시 안덕면 사계리 115,정보없음,33.23444272,126.3129506,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003601,용머리해안,관광지,유명관광지,제주특별자치도 서귀포시 안덕면 사계리 112-3,정보없음,33.23215622,126.3147159,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003602,용수리표착순례지,관광지,일반관광지,제주특별자치도 제주시 한경면 용수리 4274,한경해안로 144,33.32334369,126.1667465,일반관광지,제주,바다 전망,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003603,용수해안도로,관광지,유명관광지,제주특별자치도 제주시 한경면 용수리 966493,정보없음,33.32064807,126.1676331,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003604,용연,관광지,유명관광지,제주특별자치도 제주시 용담일동  248823,정보없음,33.51454913,126.514813,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003605,용연구름다리,관광지,유명관광지,제주특별자치도 제주시 용담이동  2581,정보없음,33.51487816,126.5144062,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003606,우도잠수함,관광지,유명관광지,제주특별자치도 서귀포시 성산읍 성산리 347-9,성산등용로 130-19,33.47289331,126.9336716,동부지역,제주,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003608,웅지승마센터,관광지,유명관광지,제주특별자치도 제주시 애월읍 상가리 2156-15,산록서로 81,33.39092993,126.3796719,제주,서부지역,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003616,이호해안도로,관광지,일반관광지,제주특별자치도 제주시 이호일동  375-53,정보없음,33.50069,126.4548581,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003618,일과해안도로,관광지,유명관광지,제주특별자치도 서귀포시 대정읍 일과리 1415-3,정보없음,33.24170736,126.2244311,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003623,자연한방테마파크,관광지,유명관광지,제주특별자치도 서귀포시 안덕면 서광리 2489,녹차분재로 217,33.29890079,126.2901426,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003634,유채꽃재배단지,관광지,유명관광지,제주특별자치도 서귀포시 성산읍 고성리 270,정보없음,33.45480924,126.9250877,동부지역,제주,유명관광지,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003635,제주도예촌,관광지,일반관광지,제주특별자치도 서귀포시 대정읍 영락리 6,암반수마농로 433,33.26491033,126.2355686,일반관광지,제주,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003636,제주돌문화공원,관광지,유명관광지,제주특별자치도 제주시 조천읍 교래리 산119,남조로 2023,33.44802966,126.6616058,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003637,제주랜드카트제주랜드ATV,관광지,일반관광지,제주특별자치도 서귀포시 표선면 성읍리 2429,번영로 2561,33.40503004,126.7807807,남부지역,일반관광지,제주,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003638,제주러브랜드,관광지,유명관광지,제주특별자치도 제주시 연동  680-26,1100로 2894-72,33.45182487,126.4892166,제주,유명관광지,,,정보없음,정보없음,정보없음,정보없음,정보없음,관광명소,
KCLANPO23N000003639,제주목관아지,관광지,유명사적/유적지,제주특별자치도 제주시 삼도이동  15766,정보없음,33.51408462,126.5221291,유명사적,제주,유적지,,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화유산,
